# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-11-12 12:41:46 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 13305310 LEMHI RIVER BELOW L5 DIVERSION NEAR SALMON, ID
# -----------------------------------------------------------------------------------
#
# Data provided for site 13305310
#            TS   parameter     statistic     Description
#         46359       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	46359_00060_00003	46359_00060_00003_cd
USGS	13305310	2018-08-24	25.1	A
USGS	13305310	2018-08-25	25.2	A
USGS	13305310	2018-08-26	25.3	A
USGS	13305310	2018-08-27	26.2	A
USGS	13305310	2018-08-28	26.4	A
USGS	13305310	2018-08-29	25.9	A
USGS	13305310	2018-08-30	26.0	A
USGS	13305310	2018-08-31	25.5	A
USGS	13305310	2018-09-01	25.4	A
USGS	13305310	2018-09-02	25.6	A
USGS	13305310	2018-09-03	26.3	A
USGS	13305310	2018-09-04	26.8	A
USGS	13305310	2018-09-05	26.0	A
USGS	13305310	2018-09-06	26.2	A
USGS	13305310	2018-09-07	26.1	A
USGS	13305310	2018-09-08	25.7	A
USGS	13305310	2018-09-09	25.3	A
USGS	13305310	2018-09-10	25.6	A
USGS	13305310	2018-09-11	26.3	A
USGS	13305310	2018-09-12	27.6	A
USGS	13305310	2018-09-13	33.3	A
USGS	13305310	2018-09-14	38.0	A
USGS	13305310	2018-09-15	33.2	A
USGS	13305310	2018-09-16	30.5	A
USGS	13305310	2018-09-17	27.7	A
USGS	13305310	2018-09-18	26.2	A
USGS	13305310	2018-09-19	26.9	A
USGS	13305310	2018-09-20	27.4	A
USGS	13305310	2018-09-21	29.7	A
USGS	13305310	2018-09-22	33.7	A
USGS	13305310	2018-09-23	42.6	A
USGS	13305310	2018-09-24	50.7	A
USGS	13305310	2018-09-25	56.7	A
USGS	13305310	2018-09-26	60.8	A
USGS	13305310	2018-09-27	68.6	A
USGS	13305310	2018-09-28	68.3	A
USGS	13305310	2018-09-29	61.5	A
USGS	13305310	2018-09-30	78.7	A
USGS	13305310	2018-10-01	92.7	A
USGS	13305310	2018-10-02	112	A
USGS	13305310	2018-10-03	131	A
USGS	13305310	2018-10-04	156	A
USGS	13305310	2018-10-05	196	A
USGS	13305310	2018-10-06	228	A
USGS	13305310	2018-10-07	233	A
USGS	13305310	2018-10-08	219	A
USGS	13305310	2018-10-09	229	A
USGS	13305310	2018-10-10	257	A
USGS	13305310	2018-10-11	279	A
USGS	13305310	2018-10-12	273	A
USGS	13305310	2018-10-13	301	A
USGS	13305310	2018-10-14	293	A
USGS	13305310	2018-10-15	285	A
USGS	13305310	2018-10-16	299	A
USGS	13305310	2018-10-17	313	A
USGS	13305310	2018-10-18	317	A
USGS	13305310	2018-10-19	308	A
USGS	13305310	2018-10-20	299	A
USGS	13305310	2018-10-21	298	A
USGS	13305310	2018-10-22	302	A
USGS	13305310	2018-10-23	299	A
USGS	13305310	2018-10-24	300	A
USGS	13305310	2018-10-25	294	A
USGS	13305310	2018-10-26	292	A
USGS	13305310	2018-10-27	301	A
USGS	13305310	2018-10-28	303	A
USGS	13305310	2018-10-29	306	A
USGS	13305310	2018-10-30	312	A
USGS	13305310	2018-10-31	302	A
USGS	13305310	2018-11-01	307	A
USGS	13305310	2018-11-02	311	A
USGS	13305310	2018-11-03	311	A
USGS	13305310	2018-11-04	312	A
USGS	13305310	2018-11-05	309	A
USGS	13305310	2018-11-06	312	A
USGS	13305310	2018-11-07	309	A
USGS	13305310	2018-11-08	302	A
USGS	13305310	2018-11-09	274	A
USGS	13305310	2018-11-10	294	A
USGS	13305310	2018-11-11	285	A
USGS	13305310	2018-11-12	260	A
USGS	13305310	2018-11-13	252	A
USGS	13305310	2018-11-14	271	A
USGS	13305310	2018-11-15	287	A
USGS	13305310	2018-11-16	297	A
USGS	13305310	2018-11-17	298	A
USGS	13305310	2018-11-18	271	A
USGS	13305310	2018-11-19	260	A
USGS	13305310	2018-11-20	265	A
USGS	13305310	2018-11-21	265	A
USGS	13305310	2018-11-22	281	A
USGS	13305310	2018-11-23	291	A
USGS	13305310	2018-11-24	291	A
USGS	13305310	2018-11-25	275	A
USGS	13305310	2018-11-26	245	A
USGS	13305310	2018-11-27	275	A
USGS	13305310	2018-11-28	290	A
USGS	13305310	2018-11-29	286	A
USGS	13305310	2018-11-30	279	A
USGS	13305310	2018-12-01	283	A
USGS	13305310	2018-12-02	260	A
USGS	13305310	2018-12-03	269	A
USGS	13305310	2018-12-04	260	A
USGS	13305310	2018-12-05	211	A:e
USGS	13305310	2018-12-06	189	A:e
USGS	13305310	2018-12-07	188	A:e
USGS	13305310	2018-12-08	193	A:e
USGS	13305310	2018-12-09	200	A:e
USGS	13305310	2018-12-10	220	A:e
USGS	13305310	2018-12-11	226	A:e
USGS	13305310	2018-12-12	238	A:e
USGS	13305310	2018-12-13	232	A:e
USGS	13305310	2018-12-14	235	A:e
USGS	13305310	2018-12-15	247	A:e
USGS	13305310	2018-12-16	240	A:e
USGS	13305310	2018-12-17	249	A
USGS	13305310	2018-12-18	256	A
USGS	13305310	2018-12-19	265	A
USGS	13305310	2018-12-20	261	A
USGS	13305310	2018-12-21	262	A
USGS	13305310	2018-12-22	254	A
USGS	13305310	2018-12-23	246	A
USGS	13305310	2018-12-24	252	A
USGS	13305310	2018-12-25	250	A
USGS	13305310	2018-12-26	247	A
USGS	13305310	2018-12-27	249	A
USGS	13305310	2018-12-28	248	A
USGS	13305310	2018-12-29	234	A:e
USGS	13305310	2018-12-30	242	A:e
USGS	13305310	2018-12-31	225	A:e
USGS	13305310	2019-01-01	178	A:e
USGS	13305310	2019-01-02	171	A:e
USGS	13305310	2019-01-03	182	A:e
USGS	13305310	2019-01-04	232	A:e
USGS	13305310	2019-01-05	262	A:e
USGS	13305310	2019-01-06	306	A:e
USGS	13305310	2019-01-07	285	A:e
USGS	13305310	2019-01-08	200	A:e
USGS	13305310	2019-01-09	228	A:e
USGS	13305310	2019-01-10	303	A:e
USGS	13305310	2019-01-11	306	A
USGS	13305310	2019-01-12	294	A
USGS	13305310	2019-01-13	279	A:e
USGS	13305310	2019-01-14	219	A:e
USGS	13305310	2019-01-15	219	A:e
USGS	13305310	2019-01-16	241	A:e
USGS	13305310	2019-01-17	294	A:e
USGS	13305310	2019-01-18	327	A
USGS	13305310	2019-01-19	313	A
USGS	13305310	2019-01-20	317	A
USGS	13305310	2019-01-21	310	A
USGS	13305310	2019-01-22	288	A
USGS	13305310	2019-01-23	303	A
USGS	13305310	2019-01-24	304	A
USGS	13305310	2019-01-25	298	A
USGS	13305310	2019-01-26	302	A
USGS	13305310	2019-01-27	300	A
USGS	13305310	2019-01-28	296	A
USGS	13305310	2019-01-29	286	A
USGS	13305310	2019-01-30	248	A:e
USGS	13305310	2019-01-31	278	A:e
USGS	13305310	2019-02-01	303	A:e
USGS	13305310	2019-02-02	308	A
USGS	13305310	2019-02-03	319	A
USGS	13305310	2019-02-04	312	A
USGS	13305310	2019-02-05	313	A
USGS	13305310	2019-02-06	308	A
USGS	13305310	2019-02-07	262	A:e
USGS	13305310	2019-02-08	242	A:e
USGS	13305310	2019-02-09	240	A:e
USGS	13305310	2019-02-10	251	A:e
USGS	13305310	2019-02-11	261	A:e
USGS	13305310	2019-02-12	278	A:e
USGS	13305310	2019-02-13	293	A:e
USGS	13305310	2019-02-14	298	A
USGS	13305310	2019-02-15	306	A
USGS	13305310	2019-02-16	300	A
USGS	13305310	2019-02-17	300	A
USGS	13305310	2019-02-18	284	A
USGS	13305310	2019-02-19	269	A:e
USGS	13305310	2019-02-20	286	A:e
USGS	13305310	2019-02-21	290	A:e
USGS	13305310	2019-02-22	258	A:e
USGS	13305310	2019-02-23	255	A:e
USGS	13305310	2019-02-24	288	A:e
USGS	13305310	2019-02-25	303	A
USGS	13305310	2019-02-26	310	A
USGS	13305310	2019-02-27	301	A
USGS	13305310	2019-02-28	302	A
USGS	13305310	2019-03-01	292	A
USGS	13305310	2019-03-02	295	A:e
USGS	13305310	2019-03-03	283	A:e
USGS	13305310	2019-03-04	277	A:e
USGS	13305310	2019-03-05	280	A:e
USGS	13305310	2019-03-06	318	A
USGS	13305310	2019-03-07	323	A
USGS	13305310	2019-03-08	316	A
USGS	13305310	2019-03-09	309	A
USGS	13305310	2019-03-10	306	A
USGS	13305310	2019-03-11	300	A
USGS	13305310	2019-03-12	307	A
USGS	13305310	2019-03-13	318	A
USGS	13305310	2019-03-14	307	A
USGS	13305310	2019-03-15	304	A
USGS	13305310	2019-03-16	309	A
USGS	13305310	2019-03-17	315	A
USGS	13305310	2019-03-18	321	A
USGS	13305310	2019-03-19	336	A
USGS	13305310	2019-03-20	361	A
USGS	13305310	2019-03-21	376	A:e
USGS	13305310	2019-03-22	376	A:e
USGS	13305310	2019-03-23	379	A:e
USGS	13305310	2019-03-24	385	A:e
USGS	13305310	2019-03-25	398	A:e
USGS	13305310	2019-03-26	396	A:e
USGS	13305310	2019-03-27	408	A:e
USGS	13305310	2019-03-28	425	A:e
USGS	13305310	2019-03-29	404	A:e
USGS	13305310	2019-03-30	369	A:e
USGS	13305310	2019-03-31	368	A:e
USGS	13305310	2019-04-01	354	A:e
USGS	13305310	2019-04-02	345	A
USGS	13305310	2019-04-03	348	A
USGS	13305310	2019-04-04	361	A
USGS	13305310	2019-04-05	372	A
USGS	13305310	2019-04-06	387	A
USGS	13305310	2019-04-07	368	A
USGS	13305310	2019-04-08	387	A
USGS	13305310	2019-04-09	462	A
USGS	13305310	2019-04-10	441	A
USGS	13305310	2019-04-11	395	A
USGS	13305310	2019-04-12	373	A
USGS	13305310	2019-04-13	357	A
USGS	13305310	2019-04-14	354	A
USGS	13305310	2019-04-15	351	A
USGS	13305310	2019-04-16	360	A
USGS	13305310	2019-04-17	357	A
USGS	13305310	2019-04-18	350	A
USGS	13305310	2019-04-19	352	A
USGS	13305310	2019-04-20	394	A
USGS	13305310	2019-04-21	447	A
USGS	13305310	2019-04-22	437	A
USGS	13305310	2019-04-23	396	A
USGS	13305310	2019-04-24	422	A
USGS	13305310	2019-04-25	407	A
USGS	13305310	2019-04-26	384	A
USGS	13305310	2019-04-27	374	A
USGS	13305310	2019-04-28	358	A
USGS	13305310	2019-04-29	350	A
USGS	13305310	2019-04-30	336	A
USGS	13305310	2019-05-01	311	A
USGS	13305310	2019-05-02	273	A
USGS	13305310	2019-05-03	232	A
USGS	13305310	2019-05-04	152	A
USGS	13305310	2019-05-05	115	A
USGS	13305310	2019-05-06	106	A
USGS	13305310	2019-05-07	87.3	A
USGS	13305310	2019-05-08	78.7	A:e
USGS	13305310	2019-05-09	71.6	A:e
USGS	13305310	2019-05-10	69.7	A:e
USGS	13305310	2019-05-11	72.4	A:e
USGS	13305310	2019-05-12	70.6	A:e
USGS	13305310	2019-05-13	89.7	A:e
USGS	13305310	2019-05-14	139	A
USGS	13305310	2019-05-15	196	A
USGS	13305310	2019-05-16	238	A
USGS	13305310	2019-05-17	292	A
USGS	13305310	2019-05-18	328	A
USGS	13305310	2019-05-19	286	A
USGS	13305310	2019-05-20	252	A
USGS	13305310	2019-05-21	212	A
USGS	13305310	2019-05-22	175	A
USGS	13305310	2019-05-23	163	A
USGS	13305310	2019-05-24	155	A
USGS	13305310	2019-05-25	167	A
USGS	13305310	2019-05-26	173	A
USGS	13305310	2019-05-27	194	A
USGS	13305310	2019-05-28	220	A
USGS	13305310	2019-05-29	213	A
USGS	13305310	2019-05-30	218	A
USGS	13305310	2019-05-31	239	A
USGS	13305310	2019-06-01	278	A
USGS	13305310	2019-06-02	343	A
USGS	13305310	2019-06-03	401	A
USGS	13305310	2019-06-04	507	A
USGS	13305310	2019-06-05	566	A
USGS	13305310	2019-06-06	557	A
USGS	13305310	2019-06-07	622	A
USGS	13305310	2019-06-08	610	A
USGS	13305310	2019-06-09	516	A
USGS	13305310	2019-06-10	436	A
USGS	13305310	2019-06-11	372	A
USGS	13305310	2019-06-12	350	A
USGS	13305310	2019-06-13	462	A
USGS	13305310	2019-06-14	508	A
USGS	13305310	2019-06-15	474	A
USGS	13305310	2019-06-16	439	A
USGS	13305310	2019-06-17	477	A
USGS	13305310	2019-06-18	470	A
USGS	13305310	2019-06-19	442	A
USGS	13305310	2019-06-20	417	A
USGS	13305310	2019-06-21	419	A
USGS	13305310	2019-06-22	378	A
USGS	13305310	2019-06-23	333	A
USGS	13305310	2019-06-24	295	A
USGS	13305310	2019-06-25	273	P
USGS	13305310	2019-06-26	266	P
USGS	13305310	2019-06-27	241	P
USGS	13305310	2019-06-28	219	P
USGS	13305310	2019-06-29	223	P
USGS	13305310	2019-06-30	206	P
USGS	13305310	2019-07-01	202	P
USGS	13305310	2019-07-02	185	P
USGS	13305310	2019-07-03	161	P
USGS	13305310	2019-07-04	159	P
USGS	13305310	2019-07-05	161	P
USGS	13305310	2019-07-06	148	P
USGS	13305310	2019-07-07	149	P
USGS	13305310	2019-07-08	134	P
USGS	13305310	2019-07-09	115	P
USGS	13305310	2019-07-10	102	P
USGS	13305310	2019-07-11	86.6	P
USGS	13305310	2019-07-12	75.4	P
USGS	13305310	2019-07-13	66.6	P
USGS	13305310	2019-07-14	70.5	P
USGS	13305310	2019-07-15	58.9	P
USGS	13305310	2019-07-16	54.9	P
USGS	13305310	2019-07-17	48.4	P
USGS	13305310	2019-07-18	41.1	P
USGS	13305310	2019-07-19	54.7	P
USGS	13305310	2019-07-20	47.6	P
USGS	13305310	2019-07-21	33.5	P
USGS	13305310	2019-07-22	25.5	P
USGS	13305310	2019-07-23	28.5	P
USGS	13305310	2019-07-24	26.4	P
USGS	13305310	2019-07-25	27.3	P
USGS	13305310	2019-07-26	28.1	P
USGS	13305310	2019-07-27	27.4	P
USGS	13305310	2019-07-28	27.2	P
USGS	13305310	2019-07-29	27.3	P
USGS	13305310	2019-07-30	29.0	P
USGS	13305310	2019-07-31	27.1	P
USGS	13305310	2019-08-01	27.6	P:e
USGS	13305310	2019-08-02	27.3	P
USGS	13305310	2019-08-03	27.0	P
USGS	13305310	2019-08-04	25.5	P
USGS	13305310	2019-08-05	25.3	P
USGS	13305310	2019-08-06	25.0	P
USGS	13305310	2019-08-07	25.1	P
USGS	13305310	2019-08-08	25.9	P
USGS	13305310	2019-08-09	25.1	P
USGS	13305310	2019-08-10	24.6	P
USGS	13305310	2019-08-11	24.9	P
USGS	13305310	2019-08-12	24.5	P
USGS	13305310	2019-08-13	24.6	P
USGS	13305310	2019-08-14	24.4	P
USGS	13305310	2019-08-15	24.7	P
USGS	13305310	2019-08-16	24.6	P
USGS	13305310	2019-08-17	24.5	P
USGS	13305310	2019-08-18	24.6	P
USGS	13305310	2019-08-19	24.6	P
USGS	13305310	2019-08-20	24.6	P
USGS	13305310	2019-08-21	25.4	P
USGS	13305310	2019-08-22	26.7	P
USGS	13305310	2019-08-23	26.7	P
USGS	13305310	2019-08-24	26.3	P
USGS	13305310	2019-08-25	26.1	P
USGS	13305310	2019-08-26	26.3	P
USGS	13305310	2019-08-27	25.9	P
USGS	13305310	2019-08-28	26.2	P
USGS	13305310	2019-08-29	26.2	P
USGS	13305310	2019-08-30	26.3	P
USGS	13305310	2019-08-31	26.2	P
USGS	13305310	2019-09-01	26.1	P
USGS	13305310	2019-09-02	25.8	P
USGS	13305310	2019-09-03	26.5	P
USGS	13305310	2019-09-04	26.5	P
USGS	13305310	2019-09-05	27.1	P
USGS	13305310	2019-09-06	29.5	P
USGS	13305310	2019-09-07	34.0	P
USGS	13305310	2019-09-08	27.0	P
USGS	13305310	2019-09-09	26.9	P
USGS	13305310	2019-09-10	25.9	P
USGS	13305310	2019-09-11	26.6	P
USGS	13305310	2019-09-12	26.5	P
USGS	13305310	2019-09-13	26.5	P
USGS	13305310	2019-09-14	26.7	P
USGS	13305310	2019-09-15	26.1	P
USGS	13305310	2019-09-16	26.4	P
USGS	13305310	2019-09-17	29.5	P
USGS	13305310	2019-09-18	28.3	P
USGS	13305310	2019-09-19	34.6	P
USGS	13305310	2019-09-20	44.6	P
USGS	13305310	2019-09-21	32.3	P
USGS	13305310	2019-09-22	29.6	P
USGS	13305310	2019-09-23	27.8	P
USGS	13305310	2019-09-24	27.2	P
USGS	13305310	2019-09-25	26.7	P
USGS	13305310	2019-09-26	27.1	P
USGS	13305310	2019-09-27	29.0	P
USGS	13305310	2019-09-28	33.7	P
USGS	13305310	2019-09-29	59.3	P
USGS	13305310	2019-09-30	88.6	P
USGS	13305310	2019-10-01	114	P
USGS	13305310	2019-10-02	142	P
USGS	13305310	2019-10-03	164	P
USGS	13305310	2019-10-04	170	P
USGS	13305310	2019-10-05	186	P
USGS	13305310	2019-10-06	180	P
USGS	13305310	2019-10-07	185	P
USGS	13305310	2019-10-08	190	P
USGS	13305310	2019-10-09	219	P
USGS	13305310	2019-10-10	249	P
USGS	13305310	2019-10-11	257	P
USGS	13305310	2019-10-12	272	P
USGS	13305310	2019-10-13	289	P
USGS	13305310	2019-10-14	299	P
USGS	13305310	2019-10-15	297	P
USGS	13305310	2019-10-16	292	P
USGS	13305310	2019-10-17	287	P
USGS	13305310	2019-10-18	287	P
USGS	13305310	2019-10-19	291	P
USGS	13305310	2019-10-20	311	P
USGS	13305310	2019-10-21	313	P
USGS	13305310	2019-10-22	318	P
USGS	13305310	2019-10-23	314	P
USGS	13305310	2019-10-24	304	P
USGS	13305310	2019-10-25	314	P
USGS	13305310	2019-10-26	310	P
USGS	13305310	2019-10-27	298	P
USGS	13305310	2019-10-28	285	P
USGS	13305310	2019-10-29	278	P
USGS	13305310	2019-10-30	243	P
USGS	13305310	2019-10-31	293	P
USGS	13305310	2019-11-01	281	P
USGS	13305310	2019-11-02	277	P
USGS	13305310	2019-11-03	289	P
USGS	13305310	2019-11-04	305	P
USGS	13305310	2019-11-05	313	P
USGS	13305310	2019-11-06	312	P
USGS	13305310	2019-11-07	306	P
USGS	13305310	2019-11-08	302	P
USGS	13305310	2019-11-09	301	P
USGS	13305310	2019-11-10	304	P
USGS	13305310	2019-11-11	303	P
